username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Joshua Tufts,34007996,"Seattle, WA USA",2023-01-21 05:59:53,"@nickdaschel Just like football
👏👏👏👏👏",0,Twitter for iPhone,
quintin wise,310862649,"Seattle, WA",2023-01-21 05:59:32,@GrantAlpaugh @ColinCowherd The Premier league plays 1 game a week. Two max and never on back to back days. Not eve… https://t.co/hQ8E8SflBI,0,Twitter for iPhone,
BBetta4Me,384771624,"Seattle, WA",2023-01-21 05:58:44,"@espn @mcten Ain’t you a football player, sit yo ass down and enjoy the game 😂😂😂",0,Twitter Web App,
rohry,632696522,"Bellevue, WA",2023-01-21 05:41:28,"@Softykjr Max has a good point, your husky football takes are sub-par.",0,Twitter for iPhone,
David Foulke,1401341326193483776,"Seattle, WA",2023-01-21 05:14:42,"Having football, baseball, and hockey stadiums within a mile of the city center here in Seattle is so unbelievably… https://t.co/10J5Jj78ch",0,Twitter for iPhone,
-,1599110537593630721,"Seattle, WA",2023-01-21 05:11:32,@allday2428 @_ReedHarding @BleacherReport @MirjamSwanson “Trust me. I played football myself” 🤓,0,Twitter for iPhone,
Don R Berger,4837482792,"Snohomish, WA",2023-01-21 05:08:10,@UW_Football @BrockHuard @michaelbumpus5 @GeeScottSr @WSUCougarFB would it be treason if @samhuard11 went to wazzu,0,Twitter for Android,
Mike Fiechtner,84007148,"Seattle, WA",2023-01-21 05:00:38,@life_of_stein @UW_Football Appreciate you Matt!! 🙌🏼🙌🏼,0,Twitter for iPhone,
Mike Fiechtner,84007148,"Seattle, WA",2023-01-21 04:58:58,@life_of_stein @UW_Football Definitely not the 🐐 but doing my best to improve and get there!,0,Twitter for iPhone,
Nick Lemke,1591613203288829954,"Seattle, WA",2023-01-21 04:52:24,Football College Prospects: What are y'all doing about your nutrition to make you a better athlete?,0,Twitter Web App,
Mike Fiechtner,84007148,"Seattle, WA",2023-01-21 04:49:00,Some Friday night 📸 with @UW_Football https://t.co/Xv6HoT48RP,2,Twitter for iPhone,
Matt,506816226,"Tacoma, WA",2023-01-21 04:46:27,@iainmchugh @UniWatch Doing it in college football too https://t.co/77SCiDZeCi,0,Twitter for iPhone,
"Greg ""Reel Enthusiast"" Harbin",725316384796733440,"Seattle, WA",2023-01-21 04:26:07,@lucasmcintyre @pushtheneedle Who is requiring this? Europe seems to survive just fine with no parking around footb… https://t.co/5gMSOF9020,0,Twitter for iPhone,
Chronica Lewinsky,849484273501560833,Seattle,2023-01-21 04:09:47,I bought those cute little football shorts Rihanna has on her site. I’m such a fraud,0,Twitter for iPhone,
America’s Most Ineligible Man Downfield,1677929486,"Kent, WA",2023-01-21 03:56:03,It was the result of a helmet to dick hit in HS football and the fact I never actually wore my cup https://t.co/bn8nmNpsE6,0,Twitter for iPhone,
essx,1489269140107923456,"Seattle, WA",2023-01-21 03:54:47,@football_antho @RBXGLeaks They have a bot,0,Twitter for iPhone,
Monica 🐀,1171230782427422727,"Seattle, WA",2023-01-21 03:45:37,hmmm that looked more like a football tackle and yet wasn't called?,0,Twitter for Android,
DAWGS,1559434373409038336,"Seattle, WA",2023-01-21 03:40:22,@GeauxDuck Saying this about 2 people who haven’t played a SNAP of D1 football is insanity 😂😂,0,Twitter for iPhone,
Daniela V. Bundschuh🦄,66247068,"Seattle, WA",2023-01-21 03:20:56,Good d*ck will have you watching football 🏈 and baseball ⚾️ and knowing all the teams and the names of the players. 😂,0,Twitter for iPhone,
Doug C dog dad☮️🌊🌊🐕🏈🏳️‍🌈⚾🍜🌊🌈🐻‍❄️💙,124015341,"Seattle, WA",2023-01-21 02:52:13,@rodge_rabbit @ultragarland Omg! Wtf Dallas looked really good this past weekend. Just to piss me off. Not like I c… https://t.co/rjPwIoPypu,0,Twitter for Android,
Rich,51884939,"Tacoma, WA",2023-01-21 02:42:06,"I published 3 articles on the 49ers offense today at West Coast Football, my primarily 49ers Substack. Give it a re… https://t.co/9YUn84hgVa",3,Twitter Web App,
Ben is Blue(roo) 🐀 @blueben@hachyderm.io,13734442,Seattle WA,2023-01-21 02:40:54,@justinkase79 @rickhanlonii Your entire identity is liking a football team you happen to live near.,0,Twitter Web App,
Max Knight,405950897,"Seattle, WA",2023-01-21 02:38:46,"@Softykjr @Art_Thiel Stick to your sub-par husky football takes, Dave. We don’t want Mariner casuals on here.",0,Twitter for iPhone,
Jim Thrasher,125061251,"Gig Harbor, WA",2023-01-21 02:26:34,"@BJFK94 Hugh Green is the most dominant defensive football player I've ever seen at the college level.

A man among boys.",0,Twitter for Android,
reus ✨🪬,1467060448180666373,"Seattle, WA",2023-01-21 02:19:07,@melvin1_2922 @JkrupaCode @BleacherReport @bylucaevans @latimes how’s football championships relevant in a basketball conversation,0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-21 02:15:44,"Keith Bhonapha to Oregon State. For those keeping score, that's 6 Lake assistants now at Pac-12 schools.
https://t.co/ODHb4xjYiG",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-21 02:15:24,"Keith Bhonapha to Oregon State. For those keeping score, that's 6 Lake assistants now at Pac-12 schools.
https://t.co/y2LNYjriYV",0,Twitter Web App,
Doug C dog dad☮️🌊🌊🐕🏈🏳️‍🌈⚾🍜🌊🌈🐻‍❄️💙,124015341,"Seattle, WA",2023-01-21 02:10:04,"@rodge_rabbit @ultragarland BIG!!! Literally, we are waiting on puffy tacos pondering football, what to do, dogs...… https://t.co/IRTXjFKMMZ",0,Twitter for Android,
Neighbor-Hood Husky,1281821254492667912,"Seattle, WA",2023-01-21 02:07:31,@Aaronbutlerrr @MylesGoatskin @UW_Football @PlayerProMorgan @CoachShephard Tapped in!,0,Twitter for iPhone,
Fixme Bot,4450509553,"Seattle, WA",2023-01-21 02:04:13,"""1998 Tulane Green Wave football team"": 107 views/day

 Please help improve it!

 https://t.co/rngo8Cr0Kv https://t.co/MeFvt6p6HB",0,FixmeBot,
Neighbor-Hood Husky,1281821254492667912,"Seattle, WA",2023-01-21 01:58:46,@jay_mac2481 @CoachShephard @CBCFootball @ScottPingel10 @UW_Football @AllenTrieu @Rivals_Clint @ChadSimmons_… https://t.co/964Ak5Mw4t,1,Twitter for iPhone,
JeffB55171685,1021249147758731264,"Seattle, WA",2023-01-21 01:57:21,@RationalLeft seems like sports in general have a lot of right winged nuts or is it just football? Talking about Du… https://t.co/4cAcJEhiQb,0,Twitter Web App,
starlight,148488624,"Seattle, WA",2023-01-21 01:51:53,@itszaeok I thot the only people who stayed in touch after high school were the football players 🫢,0,Twitter for iPhone,
Dick Fain,21684694,"Seattle, WA",2023-01-21 01:39:11,"“If you had a top 5 WRs coach here in Seattle DK Metcalf would be the #1 WR in football for the next 4-5 years.”
-Hugh Millen on with us now",12,Twitter for iPhone,
Jacob Shigaki,1363351593291112452,"Newcastle, WA",2023-01-21 01:38:49,@deviousduck_ @UW_Football No. 11-1 with loss to USC,0,Twitter for iPhone,
Jacob Shigaki,1363351593291112452,"Newcastle, WA",2023-01-21 01:37:29,@UW_Football Don’t know about this one.,0,Twitter for iPhone,
Roman Tomashoff,942348193,"Redmond, WA",2023-01-21 01:36:46,"Another edition of the New Dawg Report, today we take a look at Soane Faasolo! https://t.co/GoBwO0UNAz",4,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-21 01:35:46,"Roman Tomashoff continues his series on new Huskies, breaking down offensive lineman Soane Faasolo's game.
https://t.co/LOZOG3tKJb",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-21 01:35:33,"Roman Tomashoff continues his series on new Huskies, breaking down offensive lineman Soane Faasolo's game.
https://t.co/w7W4g5y8eX",0,Twitter Web App,
So 504,1527714781553381377,"Seattle, WA",2023-01-21 01:33:13,@WamBamTY_DanMMA @arran_davenport @20sheartthrob @FightHaven If this was football and he got talked too hard are go… https://t.co/SlZPeRblXL,0,Twitter for iPhone,
NFC EAST CHAMPS 🦅,1901508446,"Tacoma, WA",2023-01-21 01:25:55,Eagles playoff football AND UFC tomorrow 😮‍💨😮‍💨😮‍💨 don’t get any better than that,0,Twitter for iPhone,
Brandon,1240481581644406784,"Marysville, WA",2023-01-21 01:14:42,@NobbieSlicks The helmet reminds me of a Football helmet. But I bet we’ll be seeeing it in S3 for infinite,0,Twitter for iPhone,
Gee Scott Sr.,42185151,"Seattle, WA. ",2023-01-21 01:06:09,"@DrazeExperience @TonyDungy So if prayer works, what did being a football player on national tv have to do with him making his point?",0,Twitter for iPhone,
Paige B.,16713682,"Seattle, WA",2023-01-21 01:01:58,"@KateGIaser I’m not even a football fan and I knew exactly what it was before I read your caption. Nice work, nephew!",0,Twitter for iPhone,
Rich,51884939,"Tacoma, WA",2023-01-21 01:01:06,West Coast Football -- 49ers film room: Kyle Shanahan deconstructs Seattle’s pass coverage again with a familiar pl… https://t.co/iVoGeGJ1Rk,1,Substack,
"Catherine “Cat” Clark, BA, JD",290871409,"Seattle, WA",2023-01-21 00:57:02,@TroyPetz @UW_Football Tell me!!!,0,Twitter for iPhone,
"Catherine “Cat” Clark, BA, JD",290871409,"Seattle, WA",2023-01-21 00:55:19,@UW_Football I’m in!  ✋🏻,0,Twitter for iPhone,
Hamboner,27218769,"Seattle, WA",2023-01-21 00:46:46,@EdGreenberger @FDPodcastCLE @PFF_Fantasy It should be noted that playoffs mean Jack squat in fantasy football.,0,Twitter for Android,
Andy,297577629,kent,2023-01-21 00:35:40,"@_GIFN Italian football in the mud, again.",0,Twitter for Android,
Rich,51884939,"Tacoma, WA",2023-01-21 00:35:39,West Coast Football -- 49ers film room: How the 49ers and Kyle Shanahan schemed around Seattle’s loaded fronts https://t.co/lRVEe2yi7U,0,Substack,
The Salty Skipper CAPT O-6,1549559582803955714,Under the Sea,2023-01-21 00:13:51,@christinebarnum Football watching!,0,Twitter for iPhone,
Matt Cohlmia,3896494212,"Seattle, WA",2023-01-21 00:08:20,@doc_doc_pru @Momademia Me voice-to-texting my friend about a football game while feeding my 9-month old https://t.co/A9tsNoio7d,0,Twitter for iPhone,
Rich,51884939,"Tacoma, WA",2023-01-21 00:05:55,West Coast Football -- 49ers Film Room: 49ers offense keeps it simple in win over Seattle in the wildcard round https://t.co/Jr4ERXTHQS,2,Substack,
Kurt Schlosser,17198072,Seattle,2023-01-20 23:40:48,Parenting Lessons From the 1990s Kids Who Grew Up Bills Fans https://t.co/sy3ihzU7bq,0,Twitter Web App,
Dan Raley,304967071,Seattle,2023-01-20 23:30:14,"This North Carolina football recruit went 85, 95, 97, 98 and 99 yards to score last season. He has a UW offer. 
https://t.co/CwKuFvWyb6",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-20 23:30:02,"This North Carolina football recruit went 85, 95, 97, 98 and 99 yards to score last season. He has a UW offer. 
https://t.co/VVb9afGqar",0,Twitter Web App,
Jake Uitti,571202142,"Seattle, WA",2023-01-20 23:10:50,@DrazeExperience @GeeScottSr @TonyDungy TD is using his celebrity and connection to football to say that he’s for p… https://t.co/mstDeXlKdK,0,Twitter Web App,
The Nefarious A-Aron,54016704,Seattle,2023-01-20 23:09:54,"Bucket list weekend for me. Headed to Vegas with my brothers to sit in a sports book and watch playoff football, ga… https://t.co/cHMyf24Ahd",1,Twitter for iPhone,
Mihir Chavan,897887953,"Seattle, WA",2023-01-20 22:33:46,"We’ll deserved. #BBBB #ILL

https://t.co/Cc9Zy8Oh2Q https://t.co/lUgULqb5cm",0,Twitter for iPhone,
Chris in Tacoma,760603983635288065,"Tacoma, WA",2023-01-20 22:18:15,The college football playoffs make it easier to think about this. https://t.co/I8TMM0QBxH,0,Twitter for Android,
❤️BB Fangirl,1585888690349707264,Seattle Washington ,2023-01-20 22:16:16,@ColorsTV @ShivThakare9 SHIV FOR THE WIN #BBKingShiv #ShivThakare football,0,Twitter for iPhone,
Jon Kingston (he/him),28406399,"Seattle, WA",2023-01-20 22:16:10,"As much as I'd like to sim to the Super Bowl so the Bears can get this offseason started, the Divisional Round is p… https://t.co/MBeSS5rB6A",1,Twitter Web App,
Levi Ackermann,2192784870,Kent,2023-01-20 22:15:03,This guy said ‘AHHH RECOVERY’ when it came to his football career https://t.co/JvDkWlrXxt,0,Twitter for iPhone,
Washington Football,224511378,"Seattle, WA",2023-01-20 22:14:23,That's our guy‼️🔥 https://t.co/2kb6Sfkj6x,18,Twitter Web App,
glasgowsheep,2365202723,Cathcart ,2023-01-20 22:14:15,@RyanMusselburgh @EastScotlandFA @OfficialSLFL @fife_football @OfficialCatchup @Bp8259 Anyone do this for @OfficialWoSFL,0,Twitter for Android,
As I see it,31460348,"Seattle, WA",2023-01-20 22:13:53,@CollinRugg How about the multi-agency operation that targeted sex trafficking in Texas that led to the arrest of 4… https://t.co/slXNQI78Vj,0,Twitter Web App,
Jerry Bracy,861973582607335424,"Marysville, WA",2023-01-20 22:02:12,@hawkblogger I really enjoy how everyone tries to put their real world experience into a football contract for a QB… https://t.co/hbcOXRfYyz,0,Twitter for iPhone,
It's Finn,17360941,"Seattle, Washington",2023-01-20 21:58:34,"Cormani McClain Surprise Deion Sanders &amp; Commits To Colorado 

Source: Icon Sportswire / Getty

Deion Sanders has s… https://t.co/iXcixzMqXa",0,Waggin Chin,
Neomia,1348719775514443776,"Marysville, WA",2023-01-20 21:58:15,"@yelm_football @braydenplatt2 My bias is showing, but I think @NDFootball is the right choice! Congrats, Brayden.",0,Twitter for Android,
SaintOfAfrica🕊,1353803277511614467,sea,2023-01-20 21:50:16,I believe in ten hag football,0,Twitter Web App,
Rippedoff,1575908697120940032,Kent,2023-01-20 21:48:59,"@Football__Tweet Berbaflop, shite for United",0,Twitter Web App,
djdongee253,1221224305461096449,"Tacoma, WA",2023-01-20 21:47:56,My 2022 Fantasy Football Ring Finally Came In 🏆🔥🔥🔥🔥🔥 https://t.co/uPjREKgApH,0,Twitter for iPhone,
Steve Kean 3.5%,2411462022,my heart is at sea,2023-01-20 21:40:54,"@AmericanIndian8 The lamplighter switching off the gas lamp outside my bedroom window. 

The grocer's horse snuffli… https://t.co/Lts3jzLERk",0,Twitter for Android,
Dick Fain,21684694,"Seattle, WA",2023-01-20 21:33:03,"Random 2022 football season nugget.

The Hawks and Dawgs went 1-5 on grass this year and 19-5 on turf.",0,Twitter for iPhone,
Michael Smith,117550786,"Carnation, WA",2023-01-20 21:03:53,@Mitch_Seattle Zags got ‘em in football though! Even if it was in 1942…,0,Twitter for iPhone,
Scott Powell,310064437,"Everett, WA",2023-01-20 21:02:53,@JordanReffett @MarioDBailey One of the best college football players ever regardless of position. Still puzzled ho… https://t.co/upvIF3C1Ov,0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-20 20:49:48,"We are seven months from the most anticipated Pac-12 football season in ages. With rosters starting to take shape,… https://t.co/kbDfhZyX5d",0,Echobox,
marty merrill,369271611,"Issaquah, WA",2023-01-20 20:47:42,@Mitch_Seattle @RandyMueller_ Did Mueller really say “I want to see some good things happen to this guy” about Tom… https://t.co/vtTkayZj0t,0,Twitter for iPhone,
Washington Football,224511378,"Seattle, WA",2023-01-20 20:47:32,"After an exciting season, we’re turning the page 🏈 

Let’s get to work ⛓️🗣️ https://t.co/fPPANbJYp2",27,Twitter for iPhone,
arsesicky,415723806,"Seattle, WA",2023-01-20 20:45:42,@TC_Coshow @tancredipalmeri They will extradite paratici to the gulag for football terrorism,0,Twitter for Android,
Kolton Davis,337385843,"Issaquah, WA",2023-01-20 20:43:12,My NCAA Football 2009 road to glory baby https://t.co/qXT3wOpyjB,0,Twitter for iPhone,
Bishop Blanchet Bears FB,727242746797289472,"Seattle, WA",2023-01-20 20:42:15,"☑️ Finish Finals
☑️ Lift
☑️ Eat Pancakes

First annual Bars and Brunch!! Special thank you to Coach Dom for cooking… https://t.co/xxNPVaftzN",2,Twitter for iPhone,
Zeus - Enic Out!!,369811128,Kent,2023-01-20 20:38:53,The writing is on the wall for Levy. Everything he touches goes wrong. Running a football club isn’t for him. Bring… https://t.co/OuCByHWfRo,1,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-20 20:29:21,"Alex Cook was part of a UW secondary that struggled mightily at times, but his reputation appears to be intact. 
https://t.co/4usiitFrS1",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-20 20:29:01,"Alex Cook was part of a UW secondary that struggled mightily at times, but his reputation appears to be intact. 
https://t.co/xL9cREoOwR",0,Twitter Web App,
Ian,2452055469,Kent ,2023-01-20 20:21:35,"@Mickeymoneychat But this is the sort of crap you’ll get from someone that is clueless about football, Holding is a… https://t.co/tlUUelsGBg",0,Twitter for iPhone,
Xavi 🐐,185409130,"Seattle, WA",2023-01-20 20:13:27,@John__The_Goat_ @Ziad_EJ I don't think Neymar cares too much about achievements in football tbh. It's been evident for a few years now,0,Twitter for Android,
Nur Afirah,303192032,Seattle,2023-01-20 20:11:35,"English commentators might have to get banned from covering football matches. And yes, I said what I said.",0,Twitter for iPhone,
